_kp_producao,dataFusao,ordenacao,_kp_fichaTecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machosPor,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,Qtd. Moldes,Tempo de Ciclo (por molde),Tempo Total (minutos),not_before_date,deadline
145885,9/5/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,9/1/2025,9/3/2025
145885,9/5/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,9/1/2025,9/3/2025
145885,9/5/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,9/1/2025,9/3/2025
145885,9/5/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,9/1/2025,9/3/2025
146122,9/5/2025,,4755,1,116,Pep Set,Chão,Silica,"12,5","  1,00 ",peça,1,2,20,0,20,  20 ,  15 ,  300 ,9/1/2025,9/3/2025
146122,9/5/2025,,4755,2,117,Cold Box Soprado,Sopradora,Silica,"6,4","  1,00 ",peça,2,1,20,0,20,  10 ,  1 ,  14 ,9/1/2025,9/3/2025
146122,9/5/2025,,4755,3,2514,Cold Box Soprado,Sopradora,Silica,"3,46","  1,00 ",peça,4,1,20,0,20,  5 ,  1 ,  7 ,9/1/2025,9/3/2025
146221,9/5/2025,,947,1,87,Pep Set,Carrossel,Silica,"22,3","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,9/1/2025,9/3/2025
146221,9/5/2025,,947,2,88,Pep Set,Carrossel,Silica,"16,1","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,9/1/2025,9/3/2025
146221,9/5/2025,,947,3,89,Pep Set,Carrossel,Silica,"8,57","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,9/1/2025,9/3/2025
146221,9/5/2025,,947,4,94,Pep Set,Carrossel,Silica,"5,34","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,9/1/2025,9/3/2025
